no_embeddings,1084,0.3508550822734833
tasks_at_at_time_=1,1124,0.35259702801704407
task_at_at_time_=2,1128,0.35271650552749634
no_embeddings,1104,0.3523021936416626
tasks_at_at_time_=1,1144,0.3526597023010254
no_embeddings,1124,0.35267409682273865
tasks_at_at_time_=10,1640,0.3530994951725006
tasks_at_at_time_=1,1164,0.353109210729599
task_at_at_time_=2,1168,0.35313838720321655
no_embeddings,1144,0.3527691662311554
tasks_at_at_time_=1,1184,0.35378298163414
no_embeddings,1164,0.3532395660877228
task_at_at_time_=2,1208,0.3547356426715851
tasks_at_at_time_=1,1204,0.3543529212474823
no_embeddings,1184,0.353921115398407
tasks_at_at_time_=1,1224,0.3542735278606415
no_embeddings,1204,0.35443413257598877
tasks_at_at_time_=1,1244,0.354493647813797
task_at_at_time_=2,1248,0.35465213656425476
no_embeddings,1224,0.35433638095855713
tasks_at_at_time_=1,1264,0.3544794023036957
no_embeddings,1244,0.35457274317741394
tasks_at_at_time_=1,1284,0.35484302043914795
task_at_at_time_=2,1288,0.3546549379825592
tasks_at_at_time_=10,1840,0.35171130299568176
no_embeddings,1264,0.3545472323894501
tasks_at_at_time_=1,1304,0.3545498549938202
no_embeddings,1284,0.35487228631973267
task_at_at_time_=2,1328,0.3535686135292053
tasks_at_at_time_=1,1324,0.35367316007614136
no_embeddings,1304,0.3545631766319275
tasks_at_at_time_=1,1344,0.3539794981479645
no_embeddings,1324,0.3536885380744934
